"County","DeathCount","Gender","Race_Ethnicity","LocationID","LatLong"
"Crosby County",400.8,"Male","Hispanic",48107,"(33.612984, -101.303773)"
"Culberson County",469.5,"Male","Hispanic",48109,"(31.457503, -104.516424)"
"Dallam County",438.6,"Male","Hispanic",48111,"(36.272944, -102.596539)"
"Dallas County",245.6,"Male","Hispanic",48113,"(32.773775, -96.773226)"
"Dawson County",478.1,"Male","Hispanic",48115,"(32.739263, -101.945821)"
"Deaf Smith County",383.3,"Male","Hispanic",48117,"(34.964992, -102.595958)"
"Denton County",160.6,"Male","Hispanic",48121,"(33.209951, -97.11254)"
"DeWitt County",463.9,"Male","Hispanic",48123,"(29.085185, -97.361764)"
"Dickens County",NA,"Male","Hispanic",48125,"(33.613871, -100.782481)"
"Dimmit County",497.9,"Male","Hispanic",48127,"(28.422438, -99.751303)"
"Duval County",528.7,"Male","Hispanic",48131,"(27.686159, -98.514196)"
"Eastland County",345.6,"Male","Hispanic",48133,"(32.332842, -98.832027)"
"Ector County",438.2,"Male","Hispanic",48135,"(31.869514, -102.545049)"
"Edwards County",397.5,"Male","Hispanic",48137,"(29.981162, -100.305712)"
"Ellis County",237.7,"Male","Hispanic",48139,"(32.359899, -96.79456)"
"El Paso County",319.4,"Male","Hispanic",48141,"(31.775248, -106.244989)"
"Erath County",244.9,"Male","Hispanic",48143,"(32.240439, -98.21503)"
"Falls County",280,"Male","Hispanic",48145,"(31.258898, -96.935139)"
"Fannin County",146.6,"Male","Hispanic",48147,"(33.596707, -96.101851)"
"Fayette County",206.9,"Male","Hispanic",48149,"(29.883069, -96.927656)"
"Fisher County",316.7,"Male","Hispanic",48151,"(32.740514, -100.404855)"
"Floyd County",351.9,"Male","Hispanic",48153,"(34.072796, -101.305009)"
"Foard County",NA,"Male","Hispanic",48155,"(33.973911, -99.781641)"
"Fort Bend County",255.7,"Male","Hispanic",48157,"(29.53311, -95.773761)"
"Franklin County",NA,"Male","Hispanic",48159,"(33.183302, -95.215584)"
"Freestone County",252.1,"Male","Hispanic",48161,"(31.711473, -96.149515)"
"Frio County",527,"Male","Hispanic",48163,"(28.865095, -99.110262)"
"Gaines County",404.4,"Male","Hispanic",48165,"(32.735901, -102.629158)"
"Galveston County",267,"Male","Hispanic",48167,"(29.406798, -94.955315)"
"Garza County",364.5,"Male","Hispanic",48169,"(33.172933, -101.302538)"
"Gillespie County",188.3,"Male","Hispanic",48171,"(30.324468, -98.949262)"
"Glasscock County",405.7,"Male","Hispanic",48173,"(31.871895, -101.521498)"
"Goliad County",418.1,"Male","Hispanic",48175,"(28.653769, -97.427707)"
"Gonzales County",382.5,"Male","Hispanic",48177,"(29.460268, -97.498962)"
"Grayson County",142.2,"Male","Hispanic",48181,"(33.629885, -96.670432)"
"Gregg County",139.8,"Male","Hispanic",48183,"(32.47925, -94.816827)"
"Grimes County",308.3,"Male","Hispanic",48185,"(30.550013, -95.987077)"
"Guadalupe County",357.3,"Male","Hispanic",48187,"(29.586354, -97.955007)"
"Hale County",330.6,"Male","Hispanic",48189,"(34.07355, -101.824583)"
"Hamilton County",438.5,"Male","Hispanic",48193,"(31.709702, -98.105626)"
"Hardin County",230.6,"Male","Hispanic",48199,"(30.332636, -94.390874)"
"Harris County",264.9,"Male","Hispanic",48201,"(29.861852, -95.396028)"
"Harrison County",105.3,"Male","Hispanic",48203,"(32.546804, -94.369614)"
"Hartley County",647.8,"Male","Hispanic",48205,"(35.839507, -102.595685)"
"Haskell County",723.6,"Male","Hispanic",48207,"(33.178429, -99.728483)"
"Hays County",294.3,"Male","Hispanic",48209,"(30.053491, -98.039671)"
"Hemphill County",NA,"Male","Hispanic",48211,"(35.839372, -100.269797)"
"Henderson County",295.3,"Male","Hispanic",48213,"(32.217069, -95.849923)"
"Hidalgo County",391.3,"Male","Hispanic",48215,"(26.401894, -98.191207)"
"Hill County",220.4,"Male","Hispanic",48217,"(31.999269, -97.132724)"
"Hockley County",444.3,"Male","Hispanic",48219,"(33.611216, -102.338)"
"Hood County",133.1,"Male","Hispanic",48221,"(32.432427, -97.829824)"
"Houston County",185.3,"Male","Hispanic",48225,"(31.324204, -95.42149)"
"Howard County",638.3,"Male","Hispanic",48227,"(32.30616, -101.435127)"
"Hudspeth County",316.7,"Male","Hispanic",48229,"(31.458315, -105.390813)"
"Hunt County",214.7,"Male","Hispanic",48231,"(33.127424, -96.078751)"
"Hutchinson County",317.2,"Male","Hispanic",48233,"(35.841282, -101.353978)"
"Irion County",201.1,"Male","Hispanic",48235,"(31.307685, -100.981592)"
"Jack County",105,"Male","Hispanic",48237,"(33.235266, -98.170181)"
"Jackson County",389.8,"Male","Hispanic",48239,"(28.947688, -96.577005)"
"Jasper County",203.9,"Male","Hispanic",48241,"(30.747838, -94.023567)"
"Jeff Davis County",335.4,"Male","Hispanic",48243,"(30.716808, -104.142495)"
"Jefferson County",230.2,"Male","Hispanic",48245,"(29.884669, -94.176312)"
"Jim Hogg County",432.7,"Male","Hispanic",48247,"(27.049069, -98.707777)"
"Jim Wells County",662.5,"Male","Hispanic",48249,"(27.731824, -98.095607)"
"Johnson County",205,"Male","Hispanic",48251,"(32.383983, -97.366658)"
"Jones County",637.5,"Male","Hispanic",48253,"(32.740283, -99.881124)"
"Karnes County",486.6,"Male","Hispanic",48255,"(28.907883, -97.861794)"
"Kaufman County",237.9,"Male","Hispanic",48257,"(32.605661, -96.286922)"
"Kendall County",421.1,"Male","Hispanic",48259,"(29.94735, -98.719345)"
"Kenedy County",441.8,"Male","Hispanic",48261,"(26.92722, -97.729018)"
"Kerr County",318,"Male","Hispanic",48265,"(30.067209, -99.352759)"
"Kimble County",275.6,"Male","Hispanic",48267,"(30.48811, -99.749908)"
"King County",NA,"Male","Hispanic",48269,"(33.616046, -100.259276)"
"Kinney County",425.1,"Male","Hispanic",48271,"(29.348653, -100.420371)"
"Kleberg County",591.4,"Male","Hispanic",48273,"(27.43916, -97.733262)"
"Knox County",NA,"Male","Hispanic",48275,"(33.60522, -99.74123)"
"Lamar County",NA,"Male","Hispanic",48277,"(33.671811, -95.56629)"
"Lamb County",417.2,"Male","Hispanic",48279,"(34.071557, -102.347073)"
"Lampasas County",201.5,"Male","Hispanic",48281,"(31.201367, -98.244976)"
"La Salle County",480.5,"Male","Hispanic",48283,"(28.343008, -99.100944)"
"Lavaca County",342.1,"Male","Hispanic",48285,"(29.386516, -96.935619)"
"Lee County",192.9,"Male","Hispanic",48287,"(30.318842, -96.972498)"
"Leon County",285.6,"Male","Hispanic",48289,"(31.302035, -95.994996)"
"Liberty County",266.3,"Male","Hispanic",48291,"(30.155052, -94.81795)"
"Limestone County",269.9,"Male","Hispanic",48293,"(31.55385, -96.581945)"
"Lipscomb County",NA,"Male","Hispanic",48295,"(36.274267, -100.272783)"
"Live Oak County",513.6,"Male","Hispanic",48297,"(28.35048, -98.129854)"
"Llano County",308.3,"Male","Hispanic",48299,"(30.710191, -98.681978)"
"Loving County",464.7,"Male","Hispanic",48301,"(31.856645, -103.584539)"
"Lubbock County",462.6,"Male","Hispanic",48303,"(33.613697, -101.820878)"
"Lynn County",466.1,"Male","Hispanic",48305,"(33.172235, -101.817157)"
"McCulloch County",473.2,"Male","Hispanic",48307,"(31.200207, -99.34505)"
"McLennan County",276.7,"Male","Hispanic",48309,"(31.557737, -97.200857)"
"McMullen County",407.5,"Male","Hispanic",48311,"(28.349934, -98.573623)"
"Madison County",317.7,"Male","Hispanic",48313,"(30.973659, -95.926008)"
"Marion County",NA,"Male","Hispanic",48315,"(32.799676, -94.36013)"
"Martin County",884.2,"Male","Hispanic",48317,"(32.306634, -101.952)"
"Mason County",252.1,"Male","Hispanic",48319,"(30.722288, -99.224221)"
"Matagorda County",366.7,"Male","Hispanic",48321,"(28.870504, -95.987045)"
"Maverick County",422,"Male","Hispanic",48323,"(28.741641, -100.315886)"
"Medina County",463.7,"Male","Hispanic",48325,"(29.357539, -99.11094)"
"Menard County",304.2,"Male","Hispanic",48327,"(30.893596, -99.820244)"
"Midland County",326.2,"Male","Hispanic",48329,"(31.870648, -102.032206)"
"Milam County",314.9,"Male","Hispanic",48331,"(30.796601, -96.980023)"
"Mills County",249,"Male","Hispanic",48333,"(31.50143, -98.592878)"
"Mitchell County",302.6,"Male","Hispanic",48335,"(32.306972, -100.919542)"
"Montgomery County",260.9,"Male","Hispanic",48339,"(30.305575, -95.50759)"
"Moore County",267.3,"Male","Hispanic",48341,"(35.840361, -101.892621)"
"Motley County",NA,"Male","Hispanic",48345,"(34.077396, -100.784437)"
"Nacogdoches County",248.1,"Male","Hispanic",48347,"(31.619589, -94.617305)"
"Navarro County",235.1,"Male","Hispanic",48349,"(32.056032, -96.470082)"
"Nolan County",514.6,"Male","Hispanic",48353,"(32.303967, -100.410557)"
"Nueces County",399.7,"Male","Hispanic",48355,"(27.726025, -97.635938)"
"Oldham County",358.7,"Male","Hispanic",48359,"(35.401172, -102.591559)"
"Orange County",217.4,"Male","Hispanic",48361,"(30.127906, -93.895247)"
"Palo Pinto County",459.3,"Male","Hispanic",48363,"(32.756222, -98.306908)"
"Parker County",201.1,"Male","Hispanic",48367,"(32.779165, -97.799359)"
"Parmer County",334.2,"Male","Hispanic",48369,"(34.528624, -102.773467)"
"Pecos County",345,"Male","Hispanic",48371,"(30.786084, -102.731631)"
"Polk County",221.4,"Male","Hispanic",48373,"(30.794672, -94.830263)"
"Presidio County",282.9,"Male","Hispanic",48377,"(30.000968, -104.235765)"
"Reagan County",221.4,"Male","Hispanic",48383,"(31.370691, -101.522099)"
"Real County",367.6,"Male","Hispanic",48385,"(29.838543, -99.830097)"
"Red River County",NA,"Male","Hispanic",48387,"(33.627931, -95.045537)"
"Reeves County",507.3,"Male","Hispanic",48389,"(31.328736, -103.692762)"
"Refugio County",420.5,"Male","Hispanic",48391,"(28.32063, -97.160159)"
"Robertson County",352.3,"Male","Hispanic",48395,"(31.034375, -96.513682)"
"Rockwall County",292.8,"Male","Hispanic",48397,"(32.905425, -96.406299)"
"Runnels County",394.9,"Male","Hispanic",48399,"(31.834649, -99.975376)"
"Rusk County",304.7,"Male","Hispanic",48401,"(32.110433, -94.765421)"
"Sabine County",NA,"Male","Hispanic",48403,"(31.345641, -93.850026)"
"San Augustine County",211,"Male","Hispanic",48405,"(31.399034, -94.170321)"
"San Jacinto County",247.7,"Male","Hispanic",48407,"(30.583279, -95.168748)"
"San Patricio County",436.5,"Male","Hispanic",48409,"(28.003671, -97.511283)"
"San Saba County",231.7,"Male","Hispanic",48411,"(31.158407, -98.817279)"
"Schleicher County",188.5,"Male","Hispanic",48413,"(30.892459, -100.537075)"
"Scurry County",195.9,"Male","Hispanic",48415,"(32.73961, -100.917806)"
"Shackelford County",574.8,"Male","Hispanic",48417,"(32.739298, -99.355198)"
"Shelby County",232.7,"Male","Hispanic",48419,"(31.794184, -94.142352)"
"Sherman County",153,"Male","Hispanic",48421,"(36.272059, -101.893541)"
"Smith County",236.9,"Male","Hispanic",48423,"(32.377685, -95.270483)"
"Somervell County",141.9,"Male","Hispanic",48425,"(32.226978, -97.772446)"
"Starr County",463.8,"Male","Hispanic",48427,"(26.565759, -98.749657)"
"Stephens County",426.1,"Male","Hispanic",48429,"(32.737809, -98.833384)"
"Sterling County",244.4,"Male","Hispanic",48431,"(31.833036, -101.051409)"
"Stonewall County",644.7,"Male","Hispanic",48433,"(33.175961, -100.255465)"
"Sutton County",373.6,"Male","Hispanic",48435,"(30.493286, -100.538026)"
"Tarrant County",240.7,"Male","Hispanic",48439,"(32.776215, -97.286653)"
"Taylor County",451.6,"Male","Hispanic",48441,"(32.301345, -99.892274)"
"Terrell County",349.9,"Male","Hispanic",48443,"(30.233267, -102.079592)"
"Terry County",495.1,"Male","Hispanic",48445,"(33.170742, -102.331846)"
"Throckmorton County",440.2,"Male","Hispanic",48447,"(33.178779, -99.208866)"
"Tom Green County",215,"Male","Hispanic",48451,"(31.407797, -100.464066)"
"Travis County",260.7,"Male","Hispanic",48453,"(30.334783, -97.788007)"
"Trinity County",202.8,"Male","Hispanic",48455,"(31.092163, -95.136108)"
"Tyler County",206.5,"Male","Hispanic",48457,"(30.770293, -94.374849)"
"Upshur County",NA,"Male","Hispanic",48459,"(32.741323, -94.944141)"
"Upton County",362.2,"Male","Hispanic",48461,"(31.371874, -102.037382)"
"Uvalde County",462.9,"Male","Hispanic",48463,"(29.359795, -99.763448)"
"Val Verde County",385.3,"Male","Hispanic",48465,"(29.893424, -101.148194)"
"Van Zandt County",226.5,"Male","Hispanic",48467,"(32.569053, -95.835594)"
"Victoria County",381.5,"Male","Hispanic",48469,"(28.795155, -96.973428)"
"Walker County",222.6,"Male","Hispanic",48471,"(30.747205, -95.574661)"
"Waller County",261.8,"Male","Hispanic",48473,"(30.012818, -95.994394)"
"Ward County",447.6,"Male","Hispanic",48475,"(31.514446, -103.100004)"
"Washington County",279.3,"Male","Hispanic",48477,"(30.220468, -96.406738)"
"Webb County",376.9,"Male","Hispanic",48479,"(27.762264, -99.337447)"
"Wharton County",311.9,"Male","Hispanic",48481,"(29.277618, -96.231817)"
"Wichita County",374.7,"Male","Hispanic",48485,"(33.985825, -98.702083)"
"Wilbarger County",278.8,"Male","Hispanic",48487,"(34.078681, -99.241511)"
"Willacy County",387.8,"Male","Hispanic",48489,"(26.471276, -97.682383)"
"Williamson County",250.8,"Male","Hispanic",48491,"(30.65376, -97.600993)"
"Wilson County",394.3,"Male","Hispanic",48493,"(29.176604, -98.093519)"
"Winkler County",410.3,"Male","Hispanic",48495,"(31.850587, -103.053204)"
"Wise County",189.7,"Male","Hispanic",48497,"(33.218652, -97.652229)"
"Wood County",216.9,"Male","Hispanic",48499,"(32.790863, -95.380149)"
"Yoakum County",309.6,"Male","Hispanic",48501,"(33.165632, -102.816631)"
"Zapata County",355.4,"Male","Hispanic",48505,"(27.000684, -99.174828)"
"Zavala County",487.7,"Male","Hispanic",48507,"(28.866334, -99.76174)"
"Anderson County",190.5,"Female","Hispanic",48001,"(31.818582, -95.653925)"
"Andrews County",293.3,"Female","Hispanic",48003,"(32.302021, -102.632247)"
"Angelina County",202.3,"Female","Hispanic",48005,"(31.258117, -94.613734)"
"Aransas County",259.3,"Female","Hispanic",48007,"(28.120937, -96.991962)"
"Archer County",169.7,"Female","Hispanic",48009,"(33.617932, -98.683651)"
"Armstrong County",239.3,"Female","Hispanic",48011,"(34.965465, -101.357628)"
"Atascosa County",262.8,"Female","Hispanic",48013,"(28.888644, -98.530393)"
"Austin County",180.1,"Female","Hispanic",48015,"(29.88676, -96.2835)"
"Bailey County",333.3,"Female","Hispanic",48017,"(34.067759, -102.819187)"
"Bandera County",251.3,"Female","Hispanic",48019,"(29.754297, -99.258457)"
"Bastrop County",170,"Female","Hispanic",48021,"(30.105996, -97.319446)"
"Baylor County",189.3,"Female","Hispanic",48023,"(33.615467, -99.209649)"
"Bee County",397.3,"Female","Hispanic",48025,"(28.411146, -97.743253)"
"Bell County",164.1,"Female","Hispanic",48027,"(31.045863, -97.482712)"
"Bexar County",250.5,"Female","Hispanic",48029,"(29.453009, -98.524606)"
"Blanco County",153.6,"Female","Hispanic",48031,"(30.272461, -98.397174)"
"Borden County",380.3,"Female","Hispanic",48033,"(32.73961, -101.432429)"
"Bosque County",125,"Female","Hispanic",48035,"(31.905356, -97.634677)"
"Bowie County",NA,"Female","Hispanic",48037,"(33.448664, -94.416258)"
"Brazoria County",176.9,"Female","Hispanic",48039,"(29.192432, -95.462105)"
"Brazos County",234.1,"Female","Hispanic",48041,"(30.670047, -96.301543)"
"Brewster County",162.6,"Female","Hispanic",48043,"(29.81452, -103.250155)"
"Briscoe County",NA,"Female","Hispanic",48045,"(34.529564, -101.208094)"
"Brooks County",305.9,"Female","Hispanic",48047,"(27.037142, -98.227611)"
"Brown County",375.3,"Female","Hispanic",48049,"(31.777174, -98.999606)"
"Burleson County",222.3,"Female","Hispanic",48051,"(30.499639, -96.621876)"
"Burnet County",142.4,"Female","Hispanic",48053,"(30.797542, -98.182888)"
"Caldwell County",194.6,"Female","Hispanic",48055,"(29.840307, -97.629289)"
"Calhoun County",239.5,"Female","Hispanic",48057,"(28.470103, -96.645264)"
"Callahan County",302,"Female","Hispanic",48059,"(32.303606, -99.373446)"
"Cameron County",210.5,"Female","Hispanic",48061,"(26.133588, -97.544803)"
"Camp County",NA,"Female","Hispanic",48063,"(32.981536, -94.975645)"
"Carson County",244.3,"Female","Hispanic",48065,"(35.403924, -101.35697)"
"Cass County",NA,"Female","Hispanic",48067,"(33.080237, -94.34325)"
"Castro County",282,"Female","Hispanic",48069,"(34.530548, -102.257559)"
"Chambers County",171.4,"Female","Hispanic",48071,"(29.745536, -94.609789)"
"Cherokee County",220.1,"Female","Hispanic",48073,"(31.84112, -95.168269)"
"Childress County",NA,"Female","Hispanic",48075,"(34.529714, -100.208556)"
"Cochran County",216.3,"Female","Hispanic",48079,"(33.601838, -102.818093)"
"Coke County",201,"Female","Hispanic",48081,"(31.89263, -100.527805)"
"Coleman County",295.4,"Female","Hispanic",48083,"(31.776377, -99.45247)"
"Collin County",131.3,"Female","Hispanic",48085,"(33.190918, -96.565087)"
"Collingsworth County",NA,"Female","Hispanic",48087,"(34.963311, -100.268348)"
"Colorado County",277.4,"Female","Hispanic",48089,"(29.621338, -96.533325)"
"Comal County",240.3,"Female","Hispanic",48091,"(29.812207, -98.289011)"
"Comanche County",343.2,"Female","Hispanic",48093,"(31.95219, -98.561002)"
"Concho County",210.7,"Female","Hispanic",48095,"(31.329231, -99.863384)"
"Cooke County",193.5,"Female","Hispanic",48097,"(33.641809, -97.204001)"
"Coryell County",129.1,"Female","Hispanic",48099,"(31.395079, -97.800221)"
"Cottle County",NA,"Female","Hispanic",48101,"(34.081151, -100.284343)"
"Crane County",281.3,"Female","Hispanic",48103,"(31.43088, -102.511613)"
"Crockett County",223.1,"Female","Hispanic",48105,"(30.727957, -101.413014)"
"Crosby County",297,"Female","Hispanic",48107,"(33.612984, -101.303773)"
"Culberson County",262.5,"Female","Hispanic",48109,"(31.457503, -104.516424)"
"Dallas County",150.6,"Female","Hispanic",48113,"(32.773775, -96.773226)"
"Dawson County",381.2,"Female","Hispanic",48115,"(32.739263, -101.945821)"
"Deaf Smith County",302.5,"Female","Hispanic",48117,"(34.964992, -102.595958)"
"Denton County",133.5,"Female","Hispanic",48121,"(33.209951, -97.11254)"
"DeWitt County",241.1,"Female","Hispanic",48123,"(29.085185, -97.361764)"
"Dickens County",NA,"Female","Hispanic",48125,"(33.613871, -100.782481)"
"Dimmit County",285.2,"Female","Hispanic",48127,"(28.422438, -99.751303)"
"Donley County",NA,"Female","Hispanic",48129,"(34.964522, -100.813885)"
